ID;ANNEE_N;BILAN;CODACTIVBCT;ETAT;RB_31_12_N;CTX_31_12_N;CTX_N1;CLS_31_12_N;CONSOLID_31_12_N;CONSOLID_N1;MAX_CLS_N1;ANC_IMP_31_12_N;MAX_ANC_IMP_N1;SECTEUR_NOTATION;CLS_31_12_N1
1134;2011;1;52485;SC;452569;0;0;0;0;0;0;;;COMMERCE;0
1134;2013;1;52485;SC;426122;0;0;0;0;0;0;;;COMMERCE;0
1134;2014;1;52485;SC;286161;0;0;0;0;0;0;;;COMMERCE;0
1134;2015;1;52485;SD;239021;0;0;0;0;0;0;;;COMMERCE;0
1134;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
1135;2004;1;14110;SC;13688;0;0;0;0;0;0;;;COMMERCE;0
1135;2006;1;14110;SC;73312;0;0;0;0;0;0;;;COMMERCE;0
1135;2007;1;14110;SC;112436;0;0;0;0;0;1;;2;COMMERCE;1
1135;2008;1;14110;SC;313138;0;0;1;0;0;0;;;COMMERCE;0
1135;2009;0;14110;SC;112039;0;0;0;0;0;0;;;COMMERCE;0
1135;2011;0;14110;SC;129440;0;0;0;0;0;0;;;SERVICES;0
1135;2013;1;14110;SC;86370;0;0;0;0;0;0;;;SERVICES;0
1135;2015;0;14110;SD;56575;0;0;0;0;0;0;;;SERVICES;0
1135;2016;0;;E;;0;0;;0;0;;;;SERVICES;
1136;2004;0;;E;;0;0;;0;0;;;;SERVICES;
1136;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
1136;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
1136;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
1136;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
1136;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
1136;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
1136;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
1136;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
1136;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
1136;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
1136;2016;0;;E;;0;0;;0;0;;;;SERVICES;
1137;2004;1;52420;SC;27785;0;0;0;0;0;0;;;INDUSTRIE;0
1137;2005;0;52420;SC;26112;0;0;0;0;0;0;;;INDUSTRIE;0
1137;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1137;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1137;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1137;2010;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1137;2011;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1137;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
1137;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
1137;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
1137;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
1138;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1138;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1138;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1138;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1138;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1138;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1138;2010;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1138;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
1138;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
1138;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
1138;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
1138;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
1139;2004;1;55110;SC;774508;0;0;1;0;0;2;62;123;COMMERCE;2
1139;2005;1;55110;SC;623786;0;0;1;0;0;2;62;213;COMMERCE;2
1139;2006;1;55110;SC;528765;0;0;1;0;1;1;;73;COMMERCE;1
1139;2007;1;55110;SC;447939;0;0;1;1;1;4;62;214;COMMERCE;4
1139;2009;0;55110;SD;299848;0;1;1;1;1;4;32;305;COMMERCE;4
1139;2010;0;55110;DCTX;268191;1;1;4;1;1;4;;;INDUSTRIE;4
1139;2011;1;55110;DCTX;278031;1;1;4;1;1;4;;62;INDUSTRIE;4
1139;2012;0;55110;SC;233872;0;0;1;1;1;4;62;396;INDUSTRIE;4
1139;2013;0;55110;DIC;212837;0;0;4;1;1;4;335;700;INDUSTRIE;4
1139;2014;0;55110;DIC;219082;0;1;4;1;1;4;700;820;INDUSTRIE;4
1139;2015;0;55110;DCTX;207458;1;1;4;1;1;4;;;COMMERCE;4
1139;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1140;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1140;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1140;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1140;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1140;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1140;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1140;2011;0;;E;;0;0;;0;0;0;;;INDUSTRIE;0
1140;2012;0;91330;SX;149;0;0;0;0;0;;;;INDUSTRIE;
1140;2013;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1140;2014;0;;E;;0;0;;0;0;0;;;INDUSTRIE;0
1140;2015;0;;E;;0;0;;0;0;0;;;INDUSTRIE;0
1140;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
1141;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
1141;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
1141;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
1141;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
1141;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
1141;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
1141;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
1141;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
1141;2013;0;;E;;0;0;;0;0;0;;;COMMERCE;0
1141;2014;0;91330;SD;5;0;0;0;0;0;0;;;COMMERCE;0
1141;2015;0;91330;SD;8;0;0;0;0;0;0;;;COMMERCE;0
1141;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1142;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1142;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
1142;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
1142;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
1142;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
1142;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
1142;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
1142;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
1142;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
1142;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
1142;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
1142;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
1143;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
1143;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
1143;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
1143;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
1143;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
1143;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
1143;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
1143;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
1143;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
1143;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
1143;2015;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1143;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1144;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1144;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1144;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1144;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1144;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1144;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1144;2010;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1144;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
1144;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
1144;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
1144;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
1144;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
1145;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
1145;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
1145;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
1145;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
1145;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
1145;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
1145;2010;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1145;2012;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1145;2013;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1145;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
1145;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
1145;2016;0;;E;;0;0;;0;0;0;;;COMMERCE;0
1146;2004;0;;E;;0;0;;0;0;0;;;COMMERCE;0
1146;2005;0;0;SX;6;0;0;0;0;0;;;;COMMERCE;
1146;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
1146;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
1146;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
1146;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
1146;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
1146;2012;0;;E;;0;0;;0;0;;;;SERVICES;
1146;2013;0;;E;;0;0;;0;0;;;;SERVICES;
1146;2014;0;;E;;0;0;;0;0;;;;SERVICES;
1146;2015;0;;E;;0;0;;0;0;;;;SERVICES;
1146;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1147;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1147;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1147;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1147;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1147;2008;0;;E;;0;0;;0;0;;;;SERVICES;
1147;2009;0;;E;;0;0;;0;0;;;;SERVICES;
1147;2010;0;;E;;0;0;;0;0;;;;SERVICES;
1147;2011;0;;E;;0;0;;0;0;;;;SERVICES;
1147;2012;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1147;2013;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1147;2014;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1147;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
1147;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
1148;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
1148;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
1148;2006;0;;E;;0;0;;0;0;;;;SERVICES;
1148;2007;0;;E;;0;0;;0;0;;;;SERVICES;
1148;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1148;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1148;2010;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1148;2011;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1148;2012;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1148;2013;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1148;2014;0;;E;;0;0;;0;0;;;;SERVICES;
1148;2015;0;;E;;0;0;;0;0;;;;SERVICES;
1148;2016;0;;E;;0;0;;0;0;;;;SERVICES;
1149;2004;0;;E;;0;0;;0;0;;;;SERVICES;
1149;2005;0;;E;;0;0;;0;0;;;;SERVICES;
1149;2006;0;;E;;0;0;;0;0;;;;SERVICES;
1149;2007;0;;E;;0;0;;0;0;;;;SERVICES;
1149;2008;0;;E;;0;0;;0;0;;;;SERVICES;
1149;2009;0;;E;;0;0;;0;0;;;;SERVICES;
1149;2010;0;;E;;0;0;;0;0;;;;SERVICES;
1149;2011;0;;E;;0;0;;0;0;;;;SERVICES;
1149;2012;0;;E;;0;0;;0;0;;;;SERVICES;
1149;2013;0;;E;;0;0;;0;0;;;;SERVICES;
1149;2014;0;;E;;0;0;;0;0;;;;SERVICES;
1149;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
1149;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
1150;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
1150;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
1150;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
1150;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
1150;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
1150;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
1150;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
1150;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
1150;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
1150;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
1150;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
1150;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
1150;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
1151;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
1151;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
1151;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
1151;2007;0;;E;;0;0;;0;0;;;;SERVICES;
1151;2008;0;;E;;0;0;;0;0;;;;SERVICES;
1151;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
1151;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
1151;2011;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1151;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
1151;2013;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1151;2014;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1151;2015;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1151;2016;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1152;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1152;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1152;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
1152;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
1152;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
1152;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
1152;2010;0;;E;;0;0;;0;0;;;;SERVICES;
1152;2011;0;;E;;0;0;;0;0;;;;SERVICES;
1152;2012;0;;E;;0;0;;0;0;;;;SERVICES;
1152;2013;0;;E;;0;0;;0;0;;;;SERVICES;
1152;2014;0;;E;;0;0;;0;0;;;;SERVICES;
1152;2015;0;;E;;0;0;;0;0;;;;SERVICES;
1152;2016;0;;E;;0;0;;0;0;;;;SERVICES;
1153;2004;0;;E;;0;0;;0;0;0;;;SERVICES;0
1153;2005;0;45332;SD;1136;0;0;0;0;0;0;;;SERVICES;0
1153;2006;0;;E;;0;0;;0;0;0;;;SERVICES;0
1153;2007;0;45332;SC;1264;0;0;0;0;0;0;;;COMMERCE;0
1153;2008;0;45332;SD;959;0;0;0;0;0;0;;;COMMERCE;0
1153;2009;0;45332;SD;747;0;0;0;0;0;0;;;COMMERCE;0
1153;2010;0;45332;SD;1726;0;0;0;0;0;0;;;COMMERCE;0
1153;2011;0;;E;;0;0;;0;0;2;;;COMMERCE;2
1153;2012;0;;E;;0;0;;0;0;2;;;COMMERCE;2
1153;2013;0;;E;;0;0;;0;0;0;;;COMMERCE;0
1153;2014;0;;E;;0;0;;0;0;2;;;COMMERCE;2
1153;2015;0;45332;DC;58;0;0;2;0;0;2;;;COMMERCE;2
1153;2016;0;45332;DC;23;0;0;2;0;0;3;;;COMMERCE;3
1154;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
1154;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
1154;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
1154;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
1154;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
1154;2009;0;;E;;0;0;;0;0;;;;SERVICES;
1154;2010;0;;E;;0;0;;0;0;;;;SERVICES;
1154;2011;0;;E;;0;0;;0;0;;;;SERVICES;
1154;2012;0;;E;;0;0;;0;0;;;;SERVICES;
1154;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
1154;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
1154;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
1154;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
1155;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
1155;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
1155;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
1155;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
1155;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
1155;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
1155;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
1155;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
1155;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
1155;2013;0;;E;;0;0;;0;0;;;;SERVICES;
1155;2014;0;;E;;0;0;;0;0;;;;SERVICES;
1155;2015;0;;E;;0;0;;0;0;;;;SERVICES;
1155;2016;0;;E;;0;0;;0;0;;;;SERVICES;
1156;2004;0;;E;;0;0;;0;0;;;;SERVICES;
1156;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
1156;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
1156;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
1156;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
2212;2006;1;19200;SC;68271;0;0;0;0;0;0;;;COMMERCE;0
2212;2008;1;19200;SC;47499;0;0;0;0;0;0;;;COMMERCE;0
2212;2009;0;19200;SC;43587;0;0;0;0;0;0;;;INDUSTRIE;0
2212;2010;0;19200;SC;23388;0;0;0;0;0;0;;;INDUSTRIE;0
2212;2011;0;19200;SC;24479;0;0;0;0;0;0;;;INDUSTRIE;0
2212;2012;0;19200;SD;20345;0;0;0;0;0;0;;;COMMERCE;0
2212;2014;0;;E;;0;0;;0;0;;;;SERVICES;
2212;2015;0;;E;;0;0;;0;0;;;;SERVICES;
2212;2016;0;;E;;0;0;;0;0;;;;SERVICES;
2213;2004;1;52450;SD;13333;0;0;0;0;0;0;;;SERVICES;0
2213;2005;1;;E;;0;0;;0;0;0;;;SERVICES;0
2213;2006;0;52450;SC;19018;0;0;0;0;0;0;;;SERVICES;0
2213;2007;0;52450;SC;20918;0;0;0;0;0;0;;;SERVICES;0
2213;2008;0;52450;SD;9710;0;0;0;0;0;0;;;SERVICES;0
2213;2010;0;52450;SD;128;0;0;0;0;0;;;;SERVICES;
2213;2011;0;;E;;0;0;;0;0;0;;;COMMERCE;0
2213;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
2213;2013;0;;E;;0;0;;0;0;0;;;COMMERCE;0
2213;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
2213;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
2214;2006;1;52460;SC;130099;0;0;0;0;0;1;;66;COMMERCE;1
2214;2007;1;52460;SC;112100;0;0;0;0;0;1;;63;COMMERCE;1
2214;2009;1;52460;SC;129692;0;0;0;0;0;1;;47;COMMERCE;1
2214;2010;1;52460;SC;147575;0;0;0;0;0;1;;57;COMMERCE;1
2214;2011;0;52460;SC;118611;0;0;0;0;0;1;;77;COMMERCE;1
2214;2012;1;52460;SC;175784;0;0;0;0;0;1;;26;COMMERCE;1
2214;2013;1;52460;SC;186303;0;0;0;0;0;0;;26;COMMERCE;0
2214;2014;1;52460;SC;170291;0;0;0;0;0;0;;;INDUSTRIE;0
2214;2015;0;52460;SC;143817;0;0;0;0;0;1;;31;INDUSTRIE;1
2215;2004;0;52460;SD;1110;0;0;0;0;0;0;;;INDUSTRIE;0
2215;2005;0;52460;SD;547;0;0;0;0;0;;;;SERVICES;
2215;2006;0;;E;;0;0;;0;0;;;;SERVICES;
2215;2008;0;;E;;0;0;;0;0;;;;SERVICES;
2215;2009;0;;E;;0;0;;0;0;;;;SERVICES;
2215;2010;1;;E;;0;0;;0;0;;;;SERVICES;
2215;2011;0;;E;;0;0;;0;0;;;;SERVICES;
2215;2012;0;;E;;0;0;;0;0;;;;SERVICES;
2215;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
2215;2014;0;;E;;0;0;;0;0;0;;;COMMERCE;0
2215;2016;0;;E;;0;0;;0;0;0;;;COMMERCE;0
2216;2004;1;52420;SC;16377;0;0;0;0;0;0;;;COMMERCE;0
2216;2005;1;52420;SC;9296;0;0;0;0;0;0;;;COMMERCE;0
2216;2006;1;52420;SC;11560;0;0;0;0;0;0;;;COMMERCE;0
2216;2007;0;52420;SC;9028;0;0;0;0;1;0;;;COMMERCE;0
2216;2008;0;52420;SD;7256;0;0;0;1;1;0;;;COMMERCE;0
2216;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
2216;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
2216;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
2216;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
2216;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
2216;2015;0;;E;;0;0;;0;0;0;;;COMMERCE;0
2216;2016;0;52420;SD;1992;0;0;0;0;0;0;;;COMMERCE;0
2217;2004;1;15812;SC;126578;0;0;0;0;1;1;;93;COMMERCE;1
2217;2005;1;15812;SC;139363;0;0;1;1;1;1;32;32;SERVICES;1
2217;2006;1;15812;SC;123660;0;0;0;1;1;0;;;SERVICES;0
2217;2012;0;15812;SC;102319;0;0;0;0;0;0;;;INDUSTRIE;0
2217;2013;0;15812;SC;78807;0;0;0;0;0;0;;;SERVICES;0
2217;2014;1;15812;SC;75755;0;0;0;0;0;0;;;SERVICES;0
2217;2015;0;15812;SC;59354;0;0;0;0;0;0;;;SERVICES;0
2217;2016;0;15812;SD;47058;0;0;0;0;0;0;;;SERVICES;0
2218;2004;0;55401;SC;34227;0;0;0;0;0;0;;;SERVICES;0
2218;2005;0;55401;SC;175395;0;0;0;0;0;0;;;COMMERCE;0
2218;2006;0;55401;SC;134768;0;0;0;0;0;0;;;COMMERCE;0
2218;2007;0;55401;SC;96207;0;0;0;0;0;0;;;COMMERCE;0
2218;2010;0;;E;;0;0;;0;0;;;;COMMERCE;
2218;2011;0;;E;;0;0;;0;0;;;;COMMERCE;
2218;2012;0;;E;;0;0;;0;0;;;;COMMERCE;
2218;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
2218;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
2218;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
2218;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
2219;2004;0;52310;SC;89793;0;0;0;0;0;0;;;COMMERCE;0
2219;2005;1;52310;SC;86558;0;0;0;0;0;0;;;COMMERCE;0
2219;2007;1;;E;;0;0;;0;0;0;;;COMMERCE;0
2219;2009;1;52310;SC;10920;0;0;0;0;0;0;;;COMMERCE;0
2219;2012;0;52310;SD;8;0;0;0;0;0;0;;;COMMERCE;0
2219;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
2219;2015;0;;E;;0;0;;0;0;;;;COMMERCE;
2219;2016;0;;E;;0;0;;0;0;;;;COMMERCE;
2220;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
2220;2005;0;;E;;0;0;;0;0;;;;COMMERCE;
2220;2006;0;;E;;0;0;;0;0;;;;COMMERCE;
2220;2007;0;;E;;0;0;;0;0;;;;COMMERCE;
2220;2008;0;;E;;0;0;;0;0;;;;COMMERCE;
2220;2009;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2220;2010;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2220;2011;0;;E;;0;0;;0;0;0;;;INDUSTRIE;0
2220;2013;1;51540;SC;1913;0;0;0;0;0;0;;;INDUSTRIE;0
2220;2014;0;51190;SC;9061;0;0;0;0;0;0;;;INDUSTRIE;0
2220;2016;0;51190;SD;4392;0;0;0;0;0;0;;;INDUSTRIE;0
2221;2004;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2221;2005;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2221;2006;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2221;2007;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2221;2008;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2221;2009;0;;E;;0;0;;0;0;;;;COMMERCE;
2221;2010;1;;E;;0;0;;0;0;;;;COMMERCE;
2221;2011;1;;E;;0;0;;0;0;;;;COMMERCE;
2221;2012;1;;E;;0;0;;0;0;;;;COMMERCE;
2221;2013;1;;E;;0;0;;0;0;0;;;SERVICES;0
2221;2014;0;85120;SD;6118;0;0;0;0;0;0;;;SERVICES;0
2221;2015;0;85120;SX;4224;0;0;0;0;0;;;;SERVICES;
2221;2016;0;;E;;0;0;;0;0;;;;SERVICES;
2222;2004;0;;E;;0;0;;0;0;;;;SERVICES;
2222;2006;0;;E;;0;0;;0;0;;;;SERVICES;
2222;2007;0;;E;;0;0;;0;0;;;;SERVICES;
2373;2008;0;52450;SC;24359;0;0;1;1;1;2;;121;SERVICES;2
2373;2009;0;52450;SC;14437;0;0;0;1;1;1;;121;SERVICES;1
2373;2010;0;52450;SC;6536;0;1;1;1;1;4;62;366;SERVICES;4
2373;2011;0;52450;DCTX;1949;1;1;4;1;1;4;366;732;COMMERCE;4
2373;2012;0;52450;DIC;1949;0;1;4;1;1;4;732;;INDUSTRIE;4
2373;2014;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2373;2015;0;;E;;0;0;;0;0;;;;INDUSTRIE;
2373;2016;0;;E;;0;0;;0;0;;;;SERVICES;
2374;2006;1;50500;SC;130013;0;0;0;0;0;0;;9;INDUSTRIE;0
2374;2007;1;50500;SC;130493;0;0;0;0;0;1;;;INDUSTRIE;1
2374;2008;1;50500;SC;131236;0;0;1;0;0;0;;;COMMERCE;0
2374;2009;0;50500;SC;176373;0;0;0;0;0;0;;;COMMERCE;0
2374;2011;1;50500;SC;41496;0;0;1;0;0;0;3;34;COMMERCE;0
2374;2012;1;50500;SC;44326;0;0;0;0;0;0;;;COMMERCE;0
2374;2013;1;50500;SC;133486;0;0;0;0;0;0;;;COMMERCE;0
2374;2015;0;50500;SC;82105;0;0;0;1;1;0;;;COMMERCE;0
2374;2016;0;50500;SD;58656;0;0;0;1;1;0;;;COMMERCE;0
2375;2004;1;52111;SC;153679;0;0;0;0;0;0;;32;COMMERCE;0
2375;2009;1;52111;SC;101201;0;0;0;0;0;0;;;COMMERCE;0
2375;2012;0;52111;SD;2481;0;0;0;0;0;;;;COMMERCE;
2375;2013;0;;E;;0;0;;0;0;;;;COMMERCE;
2375;2014;0;;E;;0;0;;0;0;;;;COMMERCE;
2375;2015;0;;E;;0;0;;0;0;0;;;COMMERCE;0
2376;2004;0;;E;;0;0;;0;0;;;;COMMERCE;
2376;2005;0;;E;;0;0;;0;0;;;;SERVICES;
2376;2006;0;;E;;0;0;;0;0;;;;SERVICES;
2376;2007;0;;E;;0;0;;0;0;;;;SERVICES;
2376;2008;0;;E;;0;0;;0;0;;;;SERVICES;
2376;2009;0;;E;;0;0;;0;0;;;;SERVICES;
